Date,Cases Rate - Total,Deaths Rate - Total,Hospitalizations Rate - Total,Cases Rate - Age 0-17,Cases Rate - Age 18-29,Cases Rate - Age 30-39,Cases Rate - Age 40-49,Cases Rate - Age 50-59,Cases Rate - Age 60-69,Cases Rate - Age 70-79,Cases Rate -  Age 80+,Cases Rate - Female,Cases Rate - Male,Cases Rate - Latinx,Cases Rate - Asian Non-Latinx,Cases Rate - Black Non-Latinx,Cases Rate - White Non-Latinx,Cases Rate - Other Race Non-Latinx,Deaths Rate - Age 0-17,Deaths Rate - Age 18-29,Deaths Rate - Age 30-39,Deaths Rate - Age 40-49,Deaths Rate - Age 50-59,Deaths Rate - Age 60-69,Deaths Rate - Age 70-79,Deaths Rate - Age 80+,Deaths Rate - Female,Deaths Rate - Male,Deaths Rate - Latinx,Deaths Rate - Asian Non-Latinx,Deaths Rate - Black Non-Latinx,Deaths Rate - White Non-Latinx,Deaths Rate - Other Race Non-Latinx,Hospitalizations Rate -  Age 0-17,Hospitalizations Rate -  Age 18-29,Hospitalizations Rate -  Age 30-39,Hospitalizations Rate -  Age 40-49,Hospitalizations Rate -  Age 50-59,Hospitalizations Rate -  Age 60-69,Hospitalizations Rate -  Age 70-79,Hospitalizations Rate -  Age 80+,Hospitalizations Rate -  Female,Hospitalizations Rate -  Male,Hospitalizations Rate -  Latinx,Hospitalizations Rate -  Asian Non-Latinx,Hospitalizations Rate -  Black Non-Latinx,Hospitalizations Rate -  White Non-Latinx,Hospitalizations Rate -  Other Race Non-Latinx,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Female,Cases - Male,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Female,Deaths - Male,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx
7/26/21,8.1,0.06,0.55,7.13,10.85,11.52,7.26,7.03,4.4,4.05,4.11,8.47,7.7,4.51,3.57,7.69,7.17,7.65,0,0,0.03,0.04,0.14,0.16,0.28,0.18,0.06,0.06,0.02,0,0.18,0.02,0,0.05,0.52,0.47,0.76,0.78,0.43,1.2,1.96,0.57,0.53,0.46,0,0.97,0.24,0.6,219.3,1.7,14.9,39.1,60,52.6,24.4,22,11.6,6.3,3.3,117.4,101.6,35,6.4,60.3,64.6,9.1,0,0,0.1,0.1,0.4,0.4,0.4,0.1,0.9,0.9,0.1,0,1.4,0.1,0,0.3,2.9,2.1,2.6,2.4,1.1,1.9,1.6,7.9,7,3.6,0,7.6,2.1,0.7
7/27/21,8.71,0.05,0.6,7.29,11.83,12.55,7.98,7.53,4.67,4.23,4.64,9.13,8.25,5.1,3.42,8.29,7.62,7.65,0,0,0.03,0.04,0.05,0.22,0.18,0.18,0.06,0.04,0.04,0,0.13,0.02,0,0.05,0.57,0.47,0.68,1,0.6,1.1,2.32,0.63,0.56,0.42,0,1.11,0.29,0.6,235.7,1.4,16.1,40,65.4,57.3,26.9,23.6,12.3,6.6,3.7,126.6,108.9,39.6,6.1,65,68.6,9.1,0,0,0.1,0.1,0.1,0.6,0.3,0.1,0.9,0.6,0.3,0,1,0.1,0,0.3,3.1,2.1,2.3,3.1,1.6,1.7,1.9,8.7,7.4,3.3,0,8.7,2.6,0.7
7/28/21,9.4,0.07,0.69,7.36,13.05,13.81,9,8.03,4.78,4.78,4.29,9.7,9.07,5.79,3.97,8.71,7.98,8.85,0,0,0.03,0.08,0.05,0.27,0.28,0.18,0.07,0.06,0.06,0,0.16,0.02,0,0.08,0.62,0.59,0.81,1.19,0.71,1.38,1.96,0.67,0.7,0.48,0,1.33,0.32,0.6,254.4,1.9,18.6,40.4,72.1,63,30.3,25.1,12.6,7.4,3.4,134.4,119.7,45,7.1,68.3,71.9,10.6,0,0,0.1,0.3,0.1,0.7,0.4,0.1,1,0.9,0.4,0,1.3,0.1,0,0.4,3.4,2.7,2.7,3.7,1.9,2.1,1.6,9.3,9.3,3.7,0,10.4,2.9,0.7
7/29/21,9.93,0.07,0.71,7.68,13.67,14.96,10.15,8.22,4.78,4.51,3.93,10.25,9.56,6.11,4.45,9.11,8.19,9.81,0,0,0.03,0.08,0.05,0.27,0.28,0.18,0.07,0.06,0.06,0,0.16,0.02,0,0.08,0.59,0.56,0.85,1.32,0.87,1.2,2.14,0.7,0.71,0.46,0.16,1.42,0.29,0.6,268.6,1.9,19.1,42.1,75.6,68.3,34.1,25.7,12.6,7,3.1,142.1,126.1,47.4,8,71.4,73.7,11.7,0,0,0.1,0.3,0.1,0.7,0.4,0.1,1,0.9,0.4,0,1.3,0.1,0,0.4,3.3,2.6,2.9,4.1,2.3,1.9,1.7,9.7,9.4,3.6,0.3,11.1,2.6,0.7
7/30/21,10.52,0.06,0.71,7.91,14.98,15,11,9.54,4.83,4.6,3.93,10.56,10.44,6.53,4.69,9.44,9.02,9.57,0,0,0.03,0.08,0.05,0.16,0.37,0.18,0.07,0.05,0.06,0,0.15,0.02,0,0.08,0.54,0.5,0.81,1.37,1.09,1.01,2.5,0.67,0.75,0.42,0.24,1.44,0.32,0.48,284.6,1.7,19.1,43.4,82.9,68.4,37,29.9,12.7,7.1,3.1,146.4,137.9,50.7,8.4,74,81.1,11.4,0,0,0.1,0.3,0.1,0.4,0.6,0.1,1,0.7,0.4,0,1.1,0.1,0,0.4,3,2.3,2.7,4.3,2.9,1.6,2,9.3,9.9,3.3,0.4,11.3,2.9,0.6
7/31/21,10.89,0.09,0.78,7.62,15.48,15.84,11.97,9.45,5.11,5.15,4.64,11.06,10.68,7.03,4.92,9.87,9.44,8.97,0,0.03,0.06,0.08,0.09,0.16,0.46,0.36,0.09,0.09,0.07,0,0.22,0.02,0,0.08,0.57,0.59,1.1,1.32,1.25,1.1,2.5,0.72,0.84,0.42,0.32,1.58,0.4,0.36,294.7,2.4,21.1,41.9,85.6,72.3,40.3,29.6,13.4,8,3.7,153.3,141,54.6,8.9,77.4,85,10.7,0,0.1,0.3,0.3,0.3,0.4,0.7,0.3,1.3,1.1,0.6,0,1.7,0.1,0,0.4,3.1,2.7,3.7,4.1,3.3,1.7,2,10,11.1,3.3,0.6,12.4,3.6,0.4
8/1/21,11.28,0.09,0.81,7.81,15.76,16.37,12.4,10,5.98,5.24,4.64,11.37,11.16,7.71,4.69,10.02,9.87,9.09,0,0.08,0.03,0.08,0.05,0.16,0.46,0.36,0.09,0.09,0.11,0.08,0.18,0,0,0.08,0.57,0.63,1.19,1.37,1.47,0.83,2.5,0.73,0.89,0.44,0.32,1.62,0.4,0.48,305.3,2.4,21.9,42.9,87.1,74.7,41.7,31.3,15.7,8.1,3.7,157.6,147.3,59.9,8.4,78.6,88.9,10.9,0,0.4,0.1,0.3,0.1,0.4,0.7,0.3,1.3,1.1,0.9,0.1,1.4,0,0,0.4,3.1,2.9,4,4.3,3.9,1.3,2,10.1,11.7,3.4,0.6,12.7,3.6,0.6
8/2/21,12.06,0.1,0.79,7.91,16.97,17.53,14.1,10.32,6.41,5.79,4.47,12.12,11.96,8.9,5.56,10.51,10.08,9.57,0,0.08,0.06,0.08,0.09,0.16,0.37,0.36,0.08,0.11,0.09,0.08,0.22,0,0,0.05,0.47,0.69,1.02,1.42,1.58,0.92,2.5,0.75,0.83,0.39,0.32,1.66,0.41,0.36,326.4,2.6,21.4,43.4,93.9,80,47.4,32.3,16.9,9,3.6,168,157.9,69.1,10,82.4,90.7,11.4,0,0.4,0.3,0.3,0.3,0.4,0.6,0.3,1.1,1.4,0.7,0.1,1.7,0,0,0.3,2.6,3.1,3.4,4.4,4.1,1.4,2,10.4,11,3,0.6,13,3.7,0.4
8/3/21,12.8,0.1,0.76,8.43,18.4,18.16,14.48,10.77,7.6,6.16,4.47,12.8,12.74,9.27,6.51,10.8,10.95,10.64,0,0.1,0.06,0.08,0.09,0.11,0.37,0.36,0.07,0.12,0.09,0.08,0.22,0,0,0.05,0.41,0.72,1.02,1.23,1.52,1.01,2.32,0.69,0.83,0.39,0.32,1.51,0.44,0.36,346.4,2.6,20.6,46.3,101.7,82.9,48.7,33.7,20,9.6,3.6,177.4,168.1,72,11.7,84.7,98.6,12.7,0,0.6,0.3,0.3,0.3,0.3,0.6,0.3,1,1.6,0.7,0.1,1.7,0,0,0.3,2.3,3.3,3.4,3.9,4,1.6,1.9,9.6,11,3,0.6,11.9,4,0.4
8/4/21,13.58,0.1,0.78,9.16,19.3,19.03,15.63,11.05,8.2,6.9,5.36,13.61,13.48,9.44,6.35,11.38,11.94,12.08,0,0.1,0.06,0.04,0.14,0.16,0.28,0.36,0.08,0.11,0.07,0.08,0.24,0,0,0.08,0.52,0.59,0.98,1.14,1.63,1.01,3.04,0.76,0.8,0.39,0.32,1.49,0.48,0.48,367.6,2.6,21.1,50.3,106.7,86.9,52.6,34.6,21.6,10.7,4.3,188.7,177.9,73.3,11.4,89.3,107.4,14.4,0,0.6,0.3,0.1,0.4,0.4,0.4,0.3,1.1,1.4,0.6,0.1,1.9,0,0,0.4,2.9,2.7,3.3,3.6,4.3,1.6,2.4,10.6,10.6,3,0.6,11.7,4.3,0.6
8/5/21,14.41,0.1,0.85,9.86,20.85,20.29,15.96,11.32,8.69,6.99,6.25,14.22,14.51,9.9,6.99,11.46,13,13.03,0,0.1,0.06,0.04,0.14,0.16,0.28,0.54,0.07,0.13,0.07,0.08,0.24,0.02,0,0.1,0.59,0.66,0.89,1.23,1.63,1.29,3.75,0.83,0.87,0.42,0.32,1.6,0.54,0.6,389.9,2.7,23,54.1,115.3,92.6,53.7,35.4,22.9,10.9,5,197.1,191.6,76.9,12.6,89.9,117,15.6,0,0.6,0.3,0.1,0.4,0.4,0.4,0.4,1,1.7,0.6,0.1,1.9,0.1,0,0.6,3.3,3,3,3.9,4.3,2,3,11.6,11.4,3.3,0.6,12.6,4.9,0.7
8/6/21,14.99,0.12,0.9,10.28,21.5,22.07,16.05,11.05,9.29,7.54,6.25,14.84,15.07,10.41,8.02,11.86,13.11,13.51,0.03,0.1,0.09,0.04,0.14,0.16,0.18,0.89,0.07,0.16,0.09,0.08,0.26,0.03,0,0.16,0.59,0.78,1.06,1.37,1.52,1.47,3.21,0.91,0.9,0.48,0.24,1.77,0.52,0.6,405.7,3.1,24.4,56.4,118.9,100.7,54,34.6,24.4,11.7,5,205.7,198.9,80.9,14.4,93,118,16.1,0.1,0.6,0.4,0.1,0.4,0.4,0.3,0.7,1,2.1,0.7,0.1,2,0.3,0,0.9,3.3,3.6,3.6,4.3,4,2.3,2.6,12.6,11.9,3.7,0.4,13.9,4.7,0.7
8/7/21,15.26,0.1,0.89,10.59,21.65,22.67,16.18,11.64,9.4,7.45,5.54,15.06,15.39,10.67,8.74,11.77,13.4,13.99,0.03,0.08,0.09,0.04,0.09,0.22,0.09,0.71,0.06,0.14,0.07,0.08,0.2,0.05,0,0.16,0.57,0.66,1.02,1.42,1.52,1.47,3.75,0.89,0.9,0.5,0.16,1.69,0.59,0.6,412.9,2.7,24.1,58.1,119.7,103.4,54.4,36.4,24.7,11.6,4.4,208.7,203.1,82.9,15.7,92.3,120.6,16.7,0.1,0.4,0.4,0.1,0.3,0.6,0.1,0.6,0.9,1.9,0.6,0.1,1.6,0.4,0,0.9,3.1,3,3.4,4.4,4,2.3,3,12.3,11.9,3.9,0.3,13.3,5.3,0.7
8/8/21,15.57,0.1,0.95,11.01,22.24,22.82,16.64,11.55,9.07,8.19,6.25,15.45,15.63,10.72,8.9,12.22,13.4,14.47,0.03,0.03,0.09,0.04,0.14,0.22,0.09,0.71,0.06,0.13,0.04,0,0.22,0.06,0,0.21,0.59,0.81,0.93,1.46,1.3,2.02,4.11,0.96,0.94,0.61,0.24,1.86,0.57,0.36,421.3,2.6,25.7,60.4,123,104.1,56,36.1,23.9,12.7,5,214.1,206.3,83.3,16,95.9,120.6,17.3,0.1,0.1,0.4,0.1,0.4,0.6,0.1,0.6,0.9,1.7,0.3,0,1.7,0.6,0,1.1,3.3,3.7,3.1,4.6,3.4,3.1,3.3,13.3,12.4,4.7,0.4,14.6,5.1,0.4
8/9/21,15.74,0.1,1.01,11.79,22.32,22.63,16.43,11.55,9.07,8.92,6.61,15.33,16.07,10.52,9.21,12.46,13.76,14.95,0.03,0.03,0.09,0.04,0.18,0.22,0.09,0.71,0.09,0.11,0.04,0,0.22,0.08,0,0.23,0.62,0.91,1.02,1.51,1.52,2.02,4.11,1.01,1.02,0.72,0.24,1.91,0.6,0.48,425.9,2.7,27.4,64.7,123.4,103.3,55.3,36.1,23.9,13.9,5.3,212.4,212.1,81.7,16.6,97.7,123.9,17.9,0.1,0.1,0.4,0.1,0.6,0.6,0.1,0.6,1.3,1.4,0.3,0,1.7,0.7,0,1.3,3.4,4.1,3.4,4.7,4,3.1,3.3,14,13.4,5.6,0.4,15,5.4,0.6
8/10/21,16.21,0.12,1.15,11.97,22.76,23.79,17.32,11.69,8.58,9.56,7.68,15.97,16.35,11.18,9.61,12.55,14.25,15.19,0.03,0,0.09,0.04,0.23,0.27,0.18,0.89,0.09,0.14,0.02,0,0.29,0.08,0,0.29,0.59,0.94,1.32,1.83,1.63,2.67,4.29,1.22,1.08,0.79,0.4,2.24,0.6,0.72,438.6,3.1,31.1,65.7,125.9,108.6,58.3,36.6,22.6,14.9,6.1,221.4,215.9,86.9,17.3,98.4,128.3,18.1,0.1,0,0.4,0.1,0.7,0.7,0.3,0.7,1.3,1.9,0.1,0,2.3,0.7,0,1.6,3.3,4.3,4.4,5.7,4.3,4.1,3.4,16.9,14.3,6.1,0.7,17.6,5.4,0.9
8/11/21,16.76,0.11,1.09,12.41,23.07,25.48,17.2,12.23,8.91,10.12,7.68,16.53,16.91,11.55,11.2,12.88,14.79,14.59,0.03,0,0.09,0.04,0.18,0.22,0.28,0.89,0.09,0.13,0.02,0,0.26,0.1,0,0.23,0.41,1.1,1.19,1.73,1.47,2.94,3.75,1.13,1.04,0.79,0.48,2.11,0.56,0.6,453.4,3,29.4,68.1,127.6,116.3,57.9,38.3,23.4,15.7,6.1,229.1,223.1,89.7,20.1,101,133.1,17.4,0.1,0,0.4,0.1,0.6,0.6,0.4,0.7,1.3,1.7,0.1,0,2,0.9,0,1.3,2.3,5,4,5.4,3.9,4.6,3,15.7,13.7,6.1,0.9,16.6,5,0.7
8/12/21,17.35,0.11,1.08,12,23.69,27.05,18.17,12.92,9.18,11.13,7.86,17.09,17.57,11.92,11.68,13.39,15.57,13.87,0.03,0,0.09,0.04,0.23,0.16,0.37,0.71,0.11,0.11,0.02,0,0.24,0.11,0,0.21,0.44,1.1,1.23,1.87,1.2,2.94,3.75,1.1,1.06,0.79,0.32,2.02,0.62,0.6,469.6,3,29.3,65.9,131,123.4,61.1,40.4,24.1,17.3,6.3,236.9,231.9,92.6,21,105,140.1,16.6,0.1,0,0.4,0.1,0.7,0.4,0.6,0.6,1.6,1.4,0.1,0,1.9,1,0,1.1,2.4,5,4.1,5.9,3.1,4.6,3,15.3,14,6.1,0.6,15.9,5.6,0.7
8/13/21,18.2,0.1,1.12,12.78,24.65,27.96,19.4,13.65,9.89,11.13,8.93,17.59,18.77,12.32,11.36,13.97,17.05,14.47,0,0,0.06,0.04,0.23,0.22,0.46,0.36,0.12,0.08,0,0,0.24,0.1,0,0.18,0.47,1.1,1.19,1.78,1.52,3.03,4.47,1.14,1.1,0.77,0.32,2.06,0.67,1.08,492.4,2.7,30.4,70.1,136.3,127.6,65.3,42.7,26,17.3,7.1,243.9,247.7,95.7,20.4,109.6,153.4,17.3,0,0,0.3,0.1,0.7,0.6,0.7,0.3,1.7,1,0,0,1.9,0.9,0,1,2.6,5,4,5.6,4,4.7,3.6,15.9,14.6,6,0.6,16.1,6,1.3
8/14/21,18.66,0.12,1.22,13.58,25.24,28.55,19.7,13.56,10.32,11.31,8.75,18.13,19.15,12.78,10.8,14.46,17.37,14.47,0,0,0.06,0.04,0.27,0.38,0.46,0.36,0.13,0.11,0,0,0.31,0.1,0,0.18,0.52,1.25,1.1,2.33,1.58,3.49,3.75,1.26,1.19,0.92,0.32,2.17,0.7,1.43,504.9,3.3,33.1,74.6,139.6,130.3,66.3,42.4,27.1,17.6,7,251.3,252.7,99.3,19.4,113.4,156.3,17.3,0,0,0.3,0.1,0.9,1,0.7,0.3,1.9,1.4,0,0,2.4,0.9,0,1,2.9,5.7,3.7,7.3,4.1,5.4,3,17.4,15.7,7.1,0.6,17,6.3,1.7
8/15/21,18.73,0.14,1.24,13.77,24.83,29.3,19.49,13.88,10.54,10.67,8.57,18.06,19.35,12.82,11.68,14.35,17.71,13.63,0,0.03,0.06,0.04,0.32,0.38,0.55,0.36,0.14,0.13,0,0,0.36,0.1,0,0.16,0.54,1.13,1.27,2.37,1.85,3.13,3.75,1.25,1.22,0.96,0.24,2.09,0.73,1.43,506.7,3.7,33.4,75.6,137.3,133.7,65.6,43.4,27.7,16.6,6.9,250.3,255.4,99.6,21,112.6,159.4,16.3,0,0.1,0.3,0.1,1,1,0.9,0.3,2,1.7,0,0,2.9,0.9,0,0.9,3,5.1,4.3,7.4,4.9,4.9,3,17.3,16.1,7.4,0.4,16.4,6.6,1.7
8/16/21,19.15,0.13,1.19,12.88,25.01,30.59,20.97,14.79,11.57,10.02,8.57,18.5,19.79,13.23,12.23,14.46,18.59,12.68,0.03,0.03,0.03,0.04,0.23,0.49,0.55,0.18,0.1,0.16,0.02,0,0.35,0.08,0,0.18,0.52,1.03,1.27,2.33,1.74,3.13,3.39,1.2,1.19,0.92,0.32,1.99,0.7,1.55,518.3,3.6,32.3,70.7,138.3,139.6,70.6,46.3,30.4,15.6,6.9,256.4,261.1,102.7,22,113.4,167.3,15.1,0.1,0.1,0.1,0.1,0.7,1.3,0.9,0.1,1.4,2.1,0.1,0,2.7,0.7,0,1,2.9,4.7,4.3,7.3,4.6,4.9,2.7,16.6,15.7,7.1,0.6,15.6,6.3,1.9
8/17/21,19.3,0.13,1.19,13.27,24.98,30.21,21.14,15.52,12.17,9.75,8.04,18.29,20.27,13.1,11.92,15.43,18.13,13.99,0.03,0.03,0.03,0.04,0.23,0.49,0.46,0.18,0.1,0.15,0.02,0.08,0.29,0.1,0,0.13,0.59,1.1,0.98,2.33,1.9,2.85,3.93,1.21,1.17,0.97,0.16,1.93,0.73,1.43,522.1,3.4,32.1,72.9,138.1,137.9,71.1,48.6,32,15.1,6.4,253.6,267.6,101.7,21.4,121,163.1,16.7,0.1,0.1,0.1,0.1,0.7,1.3,0.7,0.1,1.4,2,0.1,0.1,2.3,0.9,0,0.7,3.3,5,3.3,7.3,5,4.4,3.1,16.7,15.4,7.6,0.3,15.1,6.6,1.7
8/18/21,19.06,0.13,1.22,12.98,24.93,28.58,21.4,15.79,12.77,9.38,8.22,17.94,20.14,13.39,10.96,15.16,17.78,14.71,0.03,0.03,0.03,0.04,0.27,0.49,0.37,0.36,0.08,0.18,0.02,0.08,0.31,0.1,0,0.16,0.62,1.03,1.06,2.24,2.28,2.58,4.29,1.26,1.18,0.96,0.08,1.99,0.81,1.43,515.7,3.6,33,71.3,137.9,130.4,72,49.4,33.6,14.6,6.6,248.7,265.9,104,19.7,118.9,160,17.6,0.1,0.1,0.1,0.1,0.9,1.3,0.6,0.3,1.1,2.4,0.1,0.1,2.4,0.9,0,0.9,3.4,4.7,3.6,7,6,4,3.4,17.4,15.6,7.4,0.1,15.6,7.3,1.7
8/19/21,18.82,0.15,1.22,13.58,23.92,27.86,21.61,15.34,12.71,9.2,8.39,17.96,19.61,13.15,10.56,14.92,16.98,15.07,0.03,0.03,0.03,0.04,0.23,0.49,0.37,1.07,0.1,0.19,0.02,0.16,0.36,0.08,0,0.16,0.57,1.16,1.06,2.24,2.34,2.85,3.39,1.31,1.14,0.97,0.24,2.06,0.76,1.43,509.1,4,33.1,74.6,132.3,127.1,72.7,48,33.4,14.3,6.7,249,258.9,102.1,19,117,152.9,18,0.1,0.1,0.1,0.1,0.7,1.3,0.6,0.9,1.4,2.6,0.1,0.3,2.9,0.7,0,0.9,3.1,5.3,3.6,7,6.1,4.4,2.7,18.1,15,7.6,0.4,16.1,6.9,1.7
8/20/21,18.49,0.15,1.21,13.35,23.15,27.21,21.57,15.02,12.55,9.93,8.57,18.08,18.8,13.06,11.04,14.5,16.21,16.14,0.03,0.03,0.06,0.04,0.27,0.43,0.28,1.07,0.09,0.21,0.02,0.16,0.35,0.1,0,0.13,0.54,1.1,1.23,2.28,2.12,2.94,3.21,1.28,1.14,1.01,0.24,2.08,0.7,1.08,500.3,4,32.7,73.3,128,124.1,72.6,47,33,15.4,6.9,250.6,248.1,101.4,19.9,113.7,145.9,19.3,0.1,0.1,0.3,0.1,0.9,1.1,0.4,0.9,1.3,2.7,0.1,0.3,2.7,0.9,0,0.7,3,5,4.1,7.1,5.6,4.6,2.6,17.7,15,7.9,0.4,16.3,6.3,1.3
8/21/21,18.31,0.12,1.21,12.59,22.86,26.8,22.33,15.47,12.28,9.66,8.57,17.84,18.69,12.86,10.88,14.43,15.76,17.82,0.03,0.03,0.03,0.04,0.27,0.22,0.28,1.07,0.07,0.17,0.04,0.16,0.26,0.08,0,0.16,0.57,1.28,1.23,1.92,2.23,2.67,3.57,1.25,1.18,0.92,0.24,2.17,0.65,1.2,495.6,3.3,32.9,69.1,126.4,122.3,75.1,48.4,32.3,15,6.9,247.3,246.7,99.9,19.6,113.1,141.9,21.3,0.1,0.1,0.1,0.1,0.9,0.6,0.4,0.9,1,2.3,0.3,0.3,2,0.7,0,0.9,3.1,5.9,4.1,6,5.9,4.1,2.9,17.3,15.6,7.1,0.4,17,5.9,1.4
8/22/21,18.3,0.13,1.22,12.49,22.97,26.2,23.1,15.61,12.06,9.47,8.75,17.96,18.54,12.73,9.93,14.52,15.86,18.3,0.03,0,0.03,0.08,0.27,0.27,0.18,1.43,0.09,0.17,0.06,0.24,0.27,0.06,0,0.16,0.59,1.28,1.44,1.87,2.06,2.58,3.75,1.31,1.14,0.83,0.32,2.24,0.7,1.32,495.1,3.6,33.1,68.6,127,119.6,77.7,48.9,31.7,14.7,7,249,244.7,98.9,17.9,113.9,142.7,21.9,0.1,0,0.1,0.3,0.9,0.7,0.3,1.1,1.3,2.3,0.4,0.4,2.1,0.6,0,0.9,3.3,5.9,4.9,5.9,5.4,4,3,18.1,15,6.4,0.6,17.6,6.3,1.6
8/23/21,18.6,0.13,1.37,14.13,22.79,25.95,22.08,15.88,12.49,10.67,9.82,18.53,18.58,13.32,8.66,15.06,15.44,19.01,0,0,0.03,0.08,0.27,0.22,0.28,1.43,0.1,0.15,0.06,0.24,0.26,0.06,0,0.16,0.67,1.35,1.49,2.19,2.5,3.03,4.11,1.47,1.27,0.96,0.24,2.46,0.81,1.32,503.3,3.4,37.1,77.6,126,118.4,74.3,49.7,32.9,16.6,7.9,256.9,245.3,103.4,15.6,118.1,139,22.7,0,0,0.1,0.3,0.9,0.6,0.4,1.1,1.4,2,0.4,0.4,2,0.6,0,0.9,3.7,6.1,5,6.9,6.6,4.7,3.3,20.4,16.7,7.4,0.4,19.3,7.3,1.6
8/24/21,18.65,0.13,1.37,15.01,22.84,25.77,21.53,15.34,12,11.59,10.36,18.76,18.49,13.19,8.66,14.88,15.64,18.3,0,0,0.03,0.08,0.27,0.16,0.37,1.43,0.11,0.14,0.09,0.16,0.24,0.06,0,0.16,0.65,1.28,1.57,2.15,2.61,3.03,3.93,1.44,1.29,0.86,0.32,2.48,0.83,1.43,504.7,3.4,37,82.4,126.3,117.6,72.4,48,31.6,18,8.3,260,244,102.4,15.6,116.7,140.7,21.9,0,0,0.1,0.3,0.9,0.4,0.6,1.1,1.6,1.9,0.7,0.3,1.9,0.6,0,0.9,3.6,5.9,5.3,6.7,6.9,4.7,3.1,20,17,6.7,0.6,19.4,7.4,1.7
8/25/21,18.92,0.14,1.45,15.69,22.76,26.27,21.57,15.79,11.62,11.77,11.25,19.22,18.55,12.99,8.18,15.46,15.86,16.86,0,0,0.03,0.13,0.32,0.11,0.46,1.61,0.12,0.16,0.13,0.16,0.26,0.06,0,0.16,0.78,1.19,1.57,2.56,2.55,3.4,4.29,1.47,1.43,0.94,0.4,2.62,0.83,1.67,511.9,3.9,39.3,86.1,125.9,119.9,72.6,49.4,30.6,18.3,9,266.4,244.9,100.9,14.7,121.3,142.7,20.1,0,0,0.1,0.4,1,0.3,0.7,1.3,1.7,2.1,1,0.3,2,0.6,0,0.9,4.3,5.4,5.3,8,6.7,5.3,3.4,20.4,18.9,7.3,0.7,20.6,7.4,2
8/26/21,19.16,0.13,1.52,16.11,22.86,25.55,21.27,16.48,12.33,13.43,13.04,19.51,18.76,13.26,8.9,16.54,15.87,16.86,0,0,0.03,0.13,0.37,0.11,0.37,1.25,0.1,0.16,0.15,0.08,0.24,0.05,0,0.18,0.75,1.1,1.66,2.46,2.88,3.86,5.18,1.55,1.49,0.94,0.24,2.71,0.95,1.55,518.4,3.6,41.1,88.4,126.4,116.6,71.6,51.6,32.4,20.9,10.4,270.4,247.6,103,16,129.7,142.9,20.1,0,0,0.1,0.4,1.1,0.3,0.6,1,1.4,2.1,1.1,0.1,1.9,0.4,0,1,4.1,5,5.6,7.7,7.6,6,4.1,21.4,19.7,7.3,0.4,21.3,8.6,1.9
8/27/21,19.03,0.13,1.55,16.29,23.07,24.76,20.93,16.52,12.44,12.6,13.04,19.55,18.48,13.3,7.94,17.09,15.54,15.55,0,0,0,0.13,0.32,0.11,0.28,1.79,0.1,0.16,0.17,0.08,0.2,0.06,0,0.18,0.78,1.1,1.53,2.42,3.2,3.77,5.89,1.61,1.49,0.96,0.24,2.66,1.05,1.79,515,3.6,42,89.4,127.6,113,70.4,51.7,32.7,19.6,10.4,271,243.9,103.3,14.3,134,139.9,18.6,0,0,0,0.4,1,0.3,0.4,1.4,1.4,2.1,1.3,0.1,1.6,0.6,0,1,4.3,5,5.1,7.6,8.4,5.9,4.7,22.3,19.7,7.4,0.4,20.9,9.4,2.1
8/28/21,18.96,0.14,1.45,17.12,23.07,23.98,20.25,15.98,12.49,12.78,13.93,19.49,18.39,13.11,7.94,17.47,15.29,14.23,0,0,0,0.13,0.27,0.16,0.28,2.14,0.11,0.17,0.15,0.08,0.22,0.1,0,0.16,0.7,0.85,1.49,2.28,3.04,3.77,5.89,1.54,1.36,0.9,0.24,2.51,1.03,1.32,513.1,3.9,39.3,94,127.6,109.4,68.1,50,32.9,19.9,11.1,270.1,242.7,101.9,14.3,137,137.6,17,0,0,0,0.4,0.9,0.4,0.4,1.7,1.6,2.3,1.1,0.1,1.7,0.9,0,0.9,3.9,3.9,5,7.1,8,5.9,4.7,21.3,18,7,0.4,19.7,9.3,1.6
